,Hand_Signal,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
663,40,103,111,44,132,-30,122,-75,89,-81,43,-26,23,-65,8,-51,53,-26,83,0,0,-50,-13,-31,46,0,75,33,-17,-13,-20,11,40,41,67,73,-29,28,-18,45,27,69,48
664,40,108,110,47,132,-29,124,-76,91,-82,45,-27,23,-67,7,-50,54,-23,84,0,0,-49,-13,-26,46,5,75,33,-18,-13,-21,13,38,44,66,74,-30,29,-21,46,26,71,48
665,40,111,113,51,136,-25,128,-74,97,-80,50,-26,24,-66,10,-48,59,-21,88,0,0,-48,-8,-22,54,9,78,34,-17,-12,-18,17,43,47,66,75,-29,31,-18,49,31,72,50
666,40,118,111,60,138,-22,132,-73,97,-77,48,-33,28,-70,11,-45,57,-18,86,0,0,-42,-13,-11,48,17,76,39,-18,0,-28,31,37,57,67,86,-32,48,-28,67,24,84,48
667,40,117,116,61,143,-22,137,-74,101,-78,51,-35,28,-71,12,-44,62,-17,92,0,0,-40,-10,-6,55,21,83,41,-17,4,-25,37,44,61,74,89,-29,55,-23,74,31,88,58
668,40,119,117,58,142,-23,136,-75,102,-80,53,-36,27,-71,9,-42,61,-14,92,0,0,-39,-12,-5,54,22,83,42,-17,6,-24,39,44,62,75,90,-28,56,-23,75,31,88,57
669,40,120,119,60,144,-22,137,-74,102,-80,53,-35,28,-72,11,-46,63,-20,94,0,0,-40,-10,-7,57,20,85,42,-17,5,-24,37,45,60,76,90,-28,55,-22,73,33,88,61
670,40,121,120,60,144,-22,139,-74,106,-84,57,-36,28,-72,13,-42,65,-14,94,0,0,-41,-10,-6,57,21,85,41,-17,3,-21,37,47,60,77,88,-27,54,-18,72,36,86,61
671,40,120,122,61,148,-22,142,-74,108,-81,59,-36,28,-73,15,-42,68,-14,97,0,0,-40,-6,-5,62,22,89,41,-17,5,-17,39,52,62,81,89,-27,55,-16,74,39,87,63
672,40,117,125,59,150,-23,144,-74,110,-80,61,-37,28,-71,17,-41,69,-13,99,0,0,-39,-5,-4,63,22,92,42,-16,7,-15,39,54,61,84,89,-26,55,-16,73,39,87,65
673,40,114,129,58,153,-24,145,-74,111,-79,64,-38,28,-70,19,-39,72,-10,101,0,0,-37,-1,-2,66,26,94,42,-16,10,-11,42,57,64,86,90,-25,58,-13,76,42,91,67
674,40,113,130,53,152,-27,144,-75,108,-76,62,-38,27,-68,16,-38,66,-11,95,0,0,-31,-3,2,63,25,91,42,-15,15,-11,44,56,63,85,90,-23,63,-12,79,42,90,67
675,40,112,129,54,150,-24,141,-70,107,-72,61,-39,28,-64,14,-36,64,-11,93,0,0,-25,-6,6,61,26,91,44,-16,24,-12,52,56,67,87,92,-24,72,-16,88,40,95,67
676,40,114,126,61,149,-18,142,-63,104,-63,55,-40,29,-60,9,-27,58,-3,90,0,0,-19,-11,15,56,32,89,43,-17,29,-21,56,48,66,80,90,-26,75,-27,90,30,93,59
677,40,121,126,65,152,-14,148,-62,111,-62,57,-41,31,-53,12,-18,59,6,92,0,0,-7,-12,29,55,43,92,45,-17,45,-20,70,49,76,85,91,-25,90,-27,104,28,102,60
678,40,117,125,63,149,-14,143,-60,106,-59,52,-42,32,-53,11,-18,60,3,92,0,0,-6,-11,29,57,41,91,46,-17,44,-22,71,48,75,81,93,-25,89,-28,106,28,103,61
679,40,116,128,64,154,-17,146,-64,106,-60,53,-44,32,-55,13,-22,61,-2,93,0,0,-5,-9,30,61,40,94,46,-17,46,-18,71,52,74,86,94,-25,91,-24,106,33,102,64
680,40,110,118,57,142,-24,132,-70,90,-62,37,-44,29,-62,-2,-28,48,-7,81,0,0,-11,-24,24,48,34,81,46,-17,40,-34,67,38,70,71,94,-27,87,-42,103,15,100,49
681,40,107,121,53,144,-27,133,-73,94,-66,41,-44,28,-62,-2,-29,49,-9,82,0,0,-10,-22,22,49,30,83,45,-14,38,-33,64,38,67,72,93,-22,86,-38,101,16,98,49
682,40,105,136,47,155,-31,139,-75,99,-68,49,-44,26,-59,5,-29,58,-10,91,0,0,-8,-12,22,60,30,93,47,-12,40,-20,63,51,67,84,96,-16,89,-21,100,35,97,65
683,40,104,139,43,155,-35,138,-78,98,-71,48,-45,26,-58,3,-29,55,-8,90,0,0,-9,-14,21,59,32,95,48,-11,41,-23,63,49,68,87,98,-13,91,-22,101,36,96,70
684,40,106,141,44,157,-33,138,-75,98,-71,49,-45,25,-54,3,-26,54,-7,89,0,0,-7,-14,23,58,34,95,48,-10,44,-19,66,52,71,90,98,-11,94,-18,104,40,99,74
685,40,90,143,34,160,-44,140,-86,99,-80,51,-47,21,-64,-6,-44,46,-25,87,0,0,-14,-17,10,55,21,92,47,-8,39,-17,55,53,60,89,96,-9,85,-16,93,39,90,69
686,40,94,151,29,165,-48,141,-87,97,-78,54,-47,23,-61,-4,-38,47,-20,85,0,0,-11,-17,12,55,22,95,47,-8,41,-17,57,55,61,94,97,-7,89,-14,95,44,90,78
687,40,91,148,26,160,-50,137,-90,95,-85,48,-46,21,-61,-7,-40,45,-24,83,0,0,-12,-21,9,53,18,92,47,-8,38,-21,53,53,57,91,97,-7,86,-19,92,40,87,74
688,40,88,148,24,160,-52,135,-93,92,-87,45,-47,20,-62,-10,-42,42,-26,82,0,0,-13,-24,7,51,17,91,48,-8,38,-23,52,51,55,92,97,-6,86,-21,91,37,86,72
689,40,86,153,21,163,-55,136,-95,91,-89,44,-47,21,-62,-11,-44,43,-29,83,0,0,-13,-24,5,52,13,92,48,-7,38,-24,49,52,51,93,98,-4,86,-19,89,39,83,75
690,40,86,150,20,160,-57,133,-97,89,-91,42,-48,20,-64,-14,-45,40,-31,80,0,0,-14,-27,3,49,10,88,48,-8,37,-26,48,49,48,90,97,-5,86,-21,87,37,80,72
691,40,85,148,21,158,-55,132,-96,88,-93,40,-48,20,-64,-16,-45,38,-29,78,0,0,-13,-28,6,48,13,86,47,-7,38,-28,49,47,50,87,96,-6,86,-22,89,36,83,70
692,40,86,153,19,162,-58,134,-98,88,-93,40,-48,21,-61,-14,-43,42,-30,83,0,0,-11,-26,6,51,11,91,48,-7,40,-25,51,51,50,93,97,-4,89,-18,91,41,84,77
693,40,86,151,18,160,-58,131,-96,85,-95,38,-48,19,-62,-16,-44,40,-29,80,0,0,-12,-29,5,48,11,87,48,-7,38,-27,49,49,48,89,97,-5,86,-23,87,36,81,71
694,40,86,151,18,161,-60,135,-100,89,-98,42,-48,20,-62,-18,-44,38,-30,78,0,0,-12,-28,6,47,12,87,48,-8,37,-25,48,49,47,89,97,-7,84,-21,87,37,80,71
695,40,84,149,16,158,-63,131,-107,88,-105,41,-47,20,-64,-20,-46,35,-32,77,0,0,-16,-31,1,43,9,84,47,-8,36,-29,47,46,47,88,95,-7,83,-24,85,34,80,71
696,40,87,148,17,157,-64,132,-109,90,-110,43,-47,20,-65,-22,-47,35,-33,76,0,0,-16,-32,1,43,8,83,47,-9,35,-32,46,44,46,86,95,-9,83,-25,86,34,79,70
697,40,85,150,15,157,-65,130,-110,89,-110,41,-47,20,-66,-22,-48,35,-32,76,0,0,-18,-33,0,43,9,82,48,-8,34,-32,46,45,47,86,96,-9,82,-26,85,32,80,66
698,40,81,151,11,156,-70,129,-115,87,-113,40,-47,19,-69,-24,-52,32,-37,74,0,0,-21,-33,-4,41,6,82,47,-7,31,-32,41,43,43,86,95,-7,79,-25,79,32,75,68
699,40,80,151,10,156,-70,128,-116,86,-115,38,-46,17,-70,-29,-53,25,-37,67,0,0,-22,-34,-6,39,4,79,47,-7,29,-32,38,42,41,84,94,-7,77,-26,77,30,72,65
700,40,79,147,8,153,-71,127,-119,85,-117,36,-46,17,-70,-30,-56,21,-40,63,0,0,-24,-36,-9,35,1,76,46,-8,27,-34,36,39,39,81,94,-7,76,-26,75,29,72,64
701,40,79,148,7,153,-72,126,-119,84,-117,36,-45,16,-70,-33,-57,17,-42,59,0,0,-25,-37,-12,31,-1,72,46,-7,25,-35,33,35,37,78,94,-6,74,-27,72,27,70,62
702,40,80,149,8,155,-71,128,-119,86,-115,40,-45,16,-70,-33,-58,18,-43,58,0,0,-26,-37,-13,33,0,73,45,-6,24,-33,32,38,39,79,93,-6,72,-25,71,30,71,63
703,40,81,143,12,149,-65,125,-112,83,-107,34,-44,17,-70,-35,-61,14,-46,55,0,0,-29,-46,-16,23,-1,63,45,-8,21,-44,32,26,44,66,94,-8,71,-33,70,18,72,51
704,40,86,141,19,147,-59,121,-104,77,-101,26,-42,17,-73,-29,-65,21,-47,63,0,0,-32,-40,-20,28,-2,67,45,-9,17,-46,28,23,43,63,94,-10,66,-39,67,13,73,45
705,40,87,145,18,151,-60,123,-104,80,-103,30,-42,17,-74,-26,-67,23,-49,64,0,0,-33,-39,-21,29,-2,68,45,-7,17,-40,28,29,43,69,94,-8,65,-34,65,18,72,51
706,40,88,145,16,150,-61,123,-107,81,-104,29,-41,16,-75,-29,-71,19,-56,60,0,0,-35,-39,-26,29,-8,69,44,-7,13,-41,23,29,39,69,93,-8,61,-33,61,18,69,51
707,40,90,144,17,150,-61,124,-105,81,-104,29,-41,17,-75,-29,-71,20,-55,62,0,0,-35,-39,-26,31,-7,73,44,-7,12,-41,23,31,39,73,93,-8,60,-33,59,20,67,55
708,40,88,146,14,149,-63,123,-106,80,-105,28,-41,17,-73,-27,-73,20,-60,63,0,0,-36,-39,-29,31,-12,74,43,-7,11,-41,19,30,35,73,91,-8,58,-33,57,20,64,55
709,40,87,146,14,148,-62,121,-105,78,-105,27,-41,16,-73,-26,-71,23,-58,65,0,0,-37,-36,-31,35,-13,78,42,-6,10,-38,17,33,32,76,90,-7,56,-28,55,25,61,59
710,40,85,145,14,147,-63,119,-106,76,-105,24,-41,15,-73,-28,-71,22,-59,64,0,0,-37,-37,-31,35,-14,76,43,-6,9,-39,17,34,31,74,91,-6,56,-28,54,26,60,59
711,40,83,145,11,146,-64,117,-106,73,-105,22,-41,15,-72,-27,-70,24,-56,66,0,0,-36,-37,-29,34,-12,74,43,-6,10,-38,18,34,33,73,91,-6,56,-27,55,27,63,58
712,40,82,146,11,146,-64,116,-106,73,-104,22,-41,15,-71,-24,-68,28,-54,70,0,0,-35,-35,-27,37,-10,75,43,-6,11,-33,20,39,35,76,91,-5,56,-23,56,32,64,62
713,40,82,146,13,147,-63,117,-106,73,-101,20,-41,15,-71,-23,-67,28,-53,68,0,0,-33,-32,-26,38,-11,75,44,-5,12,-31,20,41,33,76,92,-4,57,-20,57,35,65,64
714,40,78,146,7,145,-68,115,-108,70,-102,18,-40,14,-70,-24,-68,29,-55,68,0,0,-33,-34,-28,37,-11,75,42,-5,10,-31,17,41,32,76,90,-3,53,-21,52,33,61,64
715,40,78,144,8,145,-67,114,-105,67,-99,15,-40,14,-69,-24,-66,28,-54,67,0,0,-32,-34,-27,35,-11,75,43,-5,11,-33,16,38,30,77,90,-2,54,-20,53,34,61,66
716,40,78,148,8,150,-69,118,-108,70,-100,19,-43,16,-70,-22,-64,31,-52,70,0,0,-31,-32,-23,39,-9,77,44,-4,14,-30,21,43,32,80,93,-1,61,-19,60,38,64,68
717,40,79,151,9,155,-66,122,-104,73,-100,22,-43,16,-70,-19,-63,35,-49,75,0,0,-31,-28,-22,45,-7,83,44,-5,16,-25,24,49,34,84,92,-3,60,-14,61,41,66,69
718,40,81,152,11,156,-66,126,-105,80,-100,28,-42,17,-71,-15,-63,38,-47,80,0,0,-32,-25,-22,47,-7,88,44,-5,15,-25,23,47,34,87,93,-2,61,-13,62,41,67,71
719,40,84,148,14,155,-64,126,-105,78,-100,27,-43,17,-71,-16,-62,39,-45,80,0,0,-32,-26,-20,48,-4,86,44,-6,15,-25,25,50,37,87,92,-5,59,-15,62,42,68,72
720,40,86,150,16,158,-62,127,-101,78,-97,26,-42,17,-71,-14,-62,40,-45,79,0,0,-31,-25,-20,48,-3,86,44,-6,15,-23,26,50,39,88,93,-5,59,-14,62,43,70,74
721,40,83,151,14,156,-63,123,-101,74,-98,22,-42,16,-71,-13,-61,41,-45,79,0,0,-32,-24,-20,47,-2,85,45,-5,14,-22,26,50,39,87,93,-4,58,-13,63,45,71,75
722,40,79,149,10,152,-66,117,-102,67,-95,16,-44,15,-71,-15,-60,40,-43,77,0,0,-33,-27,-20,42,-1,79,44,-5,14,-24,26,47,41,83,94,-3,59,-14,63,43,73,72
723,40,74,153,10,156,-65,118,-103,67,-95,17,-44,15,-72,-15,-60,43,-42,80,0,0,-32,-24,-19,47,1,84,45,-3,15,-19,26,53,41,88,94,-1,61,-9,64,47,73,76
724,40,70,147,3,149,-71,107,-104,50,-87,0,-47,11,-65,-32,-56,24,-43,64,0,0,-21,-39,-13,35,1,74,47,-1,29,-28,33,42,41,78,97,4,73,-16,72,37,75,66
725,40,68,160,1,158,-74,116,-105,60,-90,11,-45,13,-66,-23,-58,32,-47,71,0,0,-24,-29,-16,44,-4,82,48,-2,25,-22,31,53,38,90,98,3,71,-14,70,45,71,75
726,40,72,165,1,164,-74,121,-105,65,-88,15,-48,15,-64,-18,-54,38,-42,78,0,0,-20,-23,-11,50,-2,89,48,-4,29,-18,34,57,37,96,98,2,74,-7,73,51,72,82
727,40,73,166,2,165,-73,123,-104,68,-90,19,-47,15,-64,-19,-54,36,-43,79,0,0,-20,-22,-12,51,-3,91,48,-3,30,-17,34,58,36,97,98,3,75,-6,72,53,69,84
728,40,74,164,2,163,-72,123,-103,67,-88,18,-47,15,-63,-19,-54,36,-42,78,0,0,-20,-23,-11,51,-2,92,48,-3,31,-18,35,58,37,98,98,3,76,-8,73,51,68,83
729,40,72,161,1,160,-73,121,-105,67,-88,19,-47,15,-64,-22,-56,34,-45,75,0,0,-21,-25,-13,50,-4,88,47,-3,29,-20,32,55,34,94,96,2,74,-11,70,47,67,79
730,40,71,161,1,160,-71,121,-102,67,-88,18,-47,15,-64,-20,-55,35,-43,77,0,0,-22,-26,-13,49,-2,89,47,-3,28,-21,31,55,35,94,95,2,72,-10,69,47,66,79
731,40,72,158,1,157,-73,117,-104,62,-87,14,-46,15,-64,-23,-54,33,-42,74,0,0,-22,-28,-13,46,-2,84,47,-3,27,-25,31,50,35,89,96,2,73,-13,70,43,67,73
732,40,63,149,0,146,-71,110,-104,58,-88,10,-44,11,-69,-24,-60,31,-44,71,0,0,-28,-31,-20,39,-6,78,45,-2,18,-23,23,45,33,81,94,1,61,-13,59,37,65,65
733,40,63,141,-1,140,-71,104,-102,52,-86,6,-42,11,-66,-30,-63,23,-50,63,0,0,-26,-33,-22,34,-9,72,42,-2,17,-29,18,37,28,75,88,2,59,-18,56,31,61,61
734,40,65,142,1,140,-68,104,-100,55,-85,11,-42,11,-66,-25,-61,27,-48,66,0,0,-28,-29,-23,37,-9,74,42,-2,16,-24,20,43,30,79,87,2,58,-15,56,37,62,67
735,40,66,141,2,139,-65,102,-97,55,-84,11,-40,12,-66,-20,-60,32,-46,68,0,0,-29,-28,-23,39,-8,74,41,-2,15,-22,20,46,31,79,86,2,56,-14,55,37,61,65
736,40,61,141,0,139,-64,102,-94,56,-86,12,-39,10,-66,-21,-61,32,-49,68,0,0,-29,-25,-25,41,-12,74,40,-2,12,-22,15,45,25,78,83,3,52,-11,50,38,56,66
737,40,62,140,0,138,-63,103,-93,58,-84,14,-39,11,-64,-17,-58,35,-45,69,0,0,-29,-23,-24,42,-12,74,39,-2,11,-21,15,46,24,78,82,3,51,-10,50,40,54,67
738,40,58,139,-1,137,-63,101,-92,56,-83,13,-38,10,-63,-17,-57,35,-44,68,0,0,-29,-21,-23,44,-11,75,38,-2,11,-19,15,47,24,79,79,3,49,-9,47,40,52,66
739,40,59,137,0,136,-62,102,-91,58,-82,16,-38,10,-63,-15,-58,36,-45,68,0,0,-29,-20,-24,44,-13,75,37,-2,10,-17,14,48,23,80,78,3,47,-8,45,41,50,68
740,40,67,125,7,121,-53,94,-82,54,-71,14,-35,13,-59,-11,-49,35,-36,62,0,0,-30,-18,-19,41,-5,67,35,-5,7,-13,17,46,29,72,73,-4,42,-8,45,38,54,59
741,40,62,115,10,115,-50,90,-80,51,-70,13,-33,11,-57,-16,-49,29,-36,57,0,0,-28,-22,-19,35,-6,62,34,-5,9,-21,17,36,27,65,71,-5,42,-14,44,29,51,53
742,40,60,110,7,111,-50,88,-78,49,-68,13,-33,11,-55,-16,-48,27,-36,55,0,0,-25,-22,-17,32,-5,59,34,-5,11,-22,18,32,27,61,70,-4,45,-15,45,26,49,50
743,40,58,104,5,105,-50,81,-75,42,-66,6,-32,10,-53,-19,-46,22,-35,50,0,0,-23,-24,-16,28,-5,54,33,-4,11,-24,18,30,27,57,68,-4,44,-17,44,23,49,45
744,40,58,101,8,103,-47,78,-73,40,-64,5,-31,10,-51,-19,-44,21,-34,49,0,0,-22,-25,-16,25,-5,51,32,-5,10,-25,16,26,25,53,67,-5,43,-19,43,20,47,43
745,40,57,102,7,101,-46,75,-71,37,-63,1,-30,9,-49,-20,-45,18,-35,46,0,0,-22,-25,-16,24,-6,50,32,-4,10,-25,15,25,24,52,66,-3,41,-18,41,20,46,43
746,40,54,102,5,100,-45,73,-68,36,-62,1,-29,8,-49,-19,-45,19,-35,45,0,0,-23,-25,-18,23,-7,49,31,-2,9,-23,14,26,24,52,65,-1,40,-15,39,21,45,43
747,40,53,101,4,97,-45,71,-69,35,-63,2,-28,8,-47,-19,-43,19,-33,44,0,0,-22,-26,-18,21,-7,46,30,-2,9,-23,13,24,23,49,64,0,39,-15,38,20,45,40
748,40,50,95,-1,89,-49,68,-74,36,-68,5,-26,8,-43,-21,-38,11,-27,36,0,0,-19,-26,-13,14,-2,39,27,-3,7,-23,12,16,21,39,57,-2,34,-17,35,13,43,33
749,40,44,93,-4,89,-51,67,-75,35,-69,6,-26,6,-42,-22,-39,10,-30,34,0,0,-21,-24,-15,16,-3,39,26,-3,5,-22,9,17,19,38,55,-1,32,-19,30,10,37,29
750,40,44,93,-4,87,-50,65,-72,32,-66,4,-27,6,-40,-21,-37,9,-28,34,0,0,-18,-25,-13,15,-2,38,27,-2,8,-22,11,17,20,39,55,0,33,-20,32,9,37,27
751,40,42,90,-5,87,-51,65,-72,33,-67,5,-25,7,-39,-23,-37,3,-29,27,0,0,-16,-25,-12,12,-3,36,27,-2,9,-21,11,16,18,38,55,0,36,-18,32,8,36,27
752,40,42,90,-5,86,-49,64,-70,31,-66,3,-25,6,-38,-24,-35,4,-26,29,0,0,-14,-26,-10,12,-2,35,26,-1,11,-22,13,15,20,36,55,2,37,-19,35,8,39,25
753,40,41,89,-7,85,-52,62,-72,29,-64,1,-26,6,-37,-22,-35,8,-27,33,0,0,-14,-27,-12,12,-3,37,26,-1,10,-24,11,14,19,38,54,2,36,-20,32,8,36,28
754,40,41,89,-8,84,-50,61,-70,28,-65,0,-26,6,-38,-21,-36,10,-27,34,0,0,-14,-27,-12,14,-3,37,25,-1,10,-23,11,17,19,38,54,3,36,-18,32,11,37,29
755,40,43,89,-6,83,-49,61,-68,28,-63,-1,-26,7,-37,-20,-32,9,-24,34,0,0,-13,-28,-10,12,0,37,26,0,12,-24,14,15,21,38,56,3,39,-19,35,10,38,29
756,40,39,88,-8,83,-51,60,-68,27,-61,-1,-25,5,-36,-23,-36,4,-30,29,0,0,-12,-27,-12,12,-4,37,26,0,12,-23,11,15,17,39,54,4,38,-19,33,8,36,29
757,40,38,87,-13,76,-54,51,-73,18,-62,-9,-26,4,-32,-30,-36,-9,-33,17,0,0,-9,-33,-12,3,-6,31,25,0,14,-26,12,10,17,35,54,4,38,-20,35,6,38,25
758,40,32,87,-18,77,-59,53,-76,19,-64,-8,-26,2,-37,-28,-41,-1,-36,24,0,0,-13,-30,-17,7,-11,34,25,1,11,-24,7,14,12,38,54,7,37,-17,31,11,33,32
759,40,34,91,-15,82,-58,57,-74,22,-63,-4,-27,4,-37,-23,-39,3,-34,28,0,0,-13,-28,-14,11,-7,38,26,2,12,-22,10,16,16,42,56,9,38,-14,33,14,37,34
760,40,35,91,-15,81,-56,55,-72,19,-60,-8,-26,3,-36,-25,-38,3,-32,28,0,0,-12,-30,-13,9,-5,35,26,2,14,-25,10,13,16,39,56,8,40,-16,33,12,36,32
761,40,36,90,-16,78,-56,52,-72,18,-60,-8,-25,3,-34,-27,-37,-2,-32,23,0,0,-10,-32,-12,6,-5,33,26,2,15,-26,11,11,17,37,56,8,41,-18,34,9,37,29
762,40,36,90,-15,79,-56,53,-73,18,-60,-9,-27,4,-32,-27,-35,-2,-31,23,0,0,-8,-32,-10,6,-5,33,26,2,17,-24,14,14,17,38,56,9,43,-15,37,13,38,33
763,40,35,91,-16,77,-56,51,-73,17,-60,-10,-27,3,-32,-27,-35,0,-31,26,0,0,-9,-31,-11,8,-4,34,27,3,17,-23,14,14,19,37,57,10,44,-14,38,13,40,30
764,40,34,88,-16,78,-57,52,-74,16,-61,-10,-28,2,-33,-27,-34,3,-30,29,0,0,-8,-31,-10,9,-4,35,27,3,17,-23,14,15,18,39,56,10,43,-14,38,13,39,31
765,40,36,91,-12,81,-54,53,-72,17,-62,-10,-27,3,-33,-26,-32,2,-28,27,0,0,-8,-30,-9,9,-3,35,26,2,17,-21,15,17,20,39,56,9,43,-14,38,14,39,33
766,40,42,85,-6,84,-54,53,-72,13,-61,-14,-30,2,-31,-30,-30,-4,-27,20,0,0,-3,-34,-1,7,2,34,28,1,25,-25,25,14,26,37,56,6,49,-15,49,13,50,29
767,40,40,88,-11,79,-55,51,-73,13,-62,-15,-29,3,-34,-30,-34,-2,-30,22,0,0,-6,-31,-5,10,-2,33,28,3,22,-23,21,16,22,38,58,9,49,-15,46,14,45,31
768,40,40,86,-12,77,-54,50,-73,13,-60,-14,-29,4,-35,-32,-34,-6,-32,18,0,0,-6,-34,-5,6,-3,31,27,1,20,-28,21,14,23,37,57,6,48,-17,45,14,45,32
769,40,40,85,-11,75,-53,50,-72,13,-59,-13,-29,4,-33,-32,-32,-9,-29,17,0,0,-6,-35,-5,3,-3,29,27,0,21,-28,22,12,23,36,56,6,48,-18,45,11,44,30
770,40,41,85,-9,73,-52,48,-72,12,-58,-14,-28,4,-31,-33,-32,-12,-31,13,0,0,-5,-34,-4,1,-2,27,27,0,20,-27,22,9,24,33,57,5,47,-19,45,7,46,25
771,40,37,83,-13,70,-54,47,-74,14,-62,-11,-27,3,-34,-32,-37,-16,-36,9,0,0,-8,-34,-8,-1,-6,26,26,0,16,-27,17,8,20,33,55,6,43,-20,40,5,40,24
772,40,38,84,-12,72,-53,49,-74,16,-62,-9,-25,5,-32,-29,-35,-12,-34,12,0,0,-8,-33,-9,-1,-6,26,26,0,16,-27,16,7,19,33,54,6,42,-19,38,5,39,25
773,40,38,81,-11,70,-52,49,-73,16,-62,-9,-24,5,-32,-29,-34,-11,-33,13,0,0,-9,-33,-10,-2,-6,24,26,-1,14,-29,15,5,20,30,54,4,40,-19,38,6,41,24
774,40,36,79,-12,68,-52,48,-72,17,-60,-8,-24,4,-33,-27,-34,-9,-32,14,0,0,-11,-33,-12,-3,-8,24,25,-1,14,-26,13,7,17,32,53,3,40,-20,35,3,36,23
775,40,35,78,-12,71,-52,50,-71,20,-61,-5,-24,4,-34,-24,-35,-2,-31,21,0,0,-13,-29,-13,1,-7,26,24,-1,11,-24,10,7,16,30,50,3,35,-19,30,3,32,23
776,40,31,73,-17,63,-51,46,-66,19,-57,-4,-20,4,-31,-23,-39,-8,-39,12,0,0,-14,-29,-20,-3,-15,22,21,-2,5,-28,1,0,8,24,47,0,28,-21,22,0,26,19
777,40,28,75,-15,69,-50,49,-64,21,-54,-2,-19,5,-32,-20,-39,-1,-37,20,0,0,-16,-28,-22,2,-16,26,21,-1,5,-26,0,7,7,31,46,2,27,-18,21,5,25,24
778,40,28,76,-15,69,-51,47,-65,19,-55,-4,-20,3,-32,-22,-39,-5,-38,16,0,0,-14,-27,-20,3,-15,27,21,0,6,-25,1,7,7,31,47,3,28,-17,21,5,25,24
779,40,25,78,-15,71,-51,46,-64,17,-53,-6,-20,2,-32,-24,-38,-2,-36,19,0,0,-14,-27,-20,6,-14,29,22,1,6,-24,2,10,8,33,47,5,29,-15,22,8,26,26
780,40,27,79,-16,69,-51,45,-64,15,-53,-8,-20,2,-32,-25,-38,-3,-35,19,0,0,-15,-28,-20,5,-13,29,22,1,6,-23,2,11,8,35,47,6,28,-15,22,8,26,27
781,40,29,80,-13,70,-49,45,-61,14,-51,-9,-21,2,-31,-25,-34,-1,-29,22,0,0,-12,-27,-15,6,-9,29,22,1,9,-22,6,12,11,35,48,6,31,-14,26,9,30,27
782,40,29,82,-12,73,-48,46,-61,16,-50,-8,-22,2,-33,-22,-35,4,-30,27,0,0,-14,-25,-16,9,-10,32,23,2,9,-20,6,15,12,37,48,7,31,-11,27,13,30,29
783,40,29,83,-13,72,-49,46,-62,14,-48,-8,-22,1,-33,-23,-34,4,-29,27,0,0,-13,-24,-15,11,-10,33,23,2,10,-20,6,15,10,36,49,8,32,-11,27,14,29,30
784,40,31,83,-10,73,-46,46,-58,16,-49,-8,-21,2,-33,-22,-34,6,-29,27,0,0,-13,-24,-15,12,-9,34,23,2,9,-20,7,16,12,38,48,7,32,-11,27,13,30,29
785,40,31,83,-10,72,-46,47,-60,16,-48,-7,-22,2,-33,-23,-35,4,-31,26,0,0,-13,-23,-16,12,-11,34,23,1,9,-20,7,15,11,38,48,6,31,-11,27,13,29,31
786,40,32,83,-9,73,-44,50,-58,22,-47,-1,-23,3,-34,-19,-35,8,-31,30,0,0,-13,-21,-16,14,-11,38,23,1,9,-15,7,20,10,42,48,6,30,-7,26,18,28,36
787,40,29,84,-10,74,-44,50,-59,23,-48,0,-21,3,-35,-17,-36,12,-32,32,0,0,-15,-19,-17,18,-12,37,22,2,8,-16,5,21,9,41,47,7,30,-7,25,20,27,35
788,40,29,84,-10,74,-44,50,-58,24,-48,2,-21,3,-34,-15,-35,13,-31,33,0,0,-15,-17,-17,19,-12,39,22,2,6,-13,4,23,9,43,46,8,28,-7,23,19,26,35
789,40,28,83,-10,72,-43,48,-57,22,-47,0,-20,3,-33,-16,-35,10,-30,30,0,0,-15,-18,-17,17,-11,38,22,2,6,-14,4,21,9,42,46,7,28,-7,23,18,26,34
790,40,25,81,-13,69,-44,46,-58,19,-48,-4,-20,2,-33,-18,-36,9,-31,29,0,0,-16,-20,-19,15,-13,36,21,1,5,-16,2,18,7,39,44,6,25,-8,20,16,24,33
791,40,26,81,-12,70,-42,46,-54,20,-46,-2,-19,2,-33,-17,-36,10,-31,30,0,0,-15,-18,-18,16,-13,35,21,2,5,-14,2,20,7,39,44,7,25,-7,20,18,24,33
792,40,23,80,-13,68,-44,44,-56,18,-47,-4,-19,1,-32,-19,-36,8,-32,28,0,0,-16,-19,-20,15,-14,34,20,2,3,-16,0,19,6,39,43,7,23,-8,18,17,21,33
793,40,22,78,-14,67,-44,43,-55,17,-47,-4,-19,1,-33,-19,-37,7,-32,28,0,0,-17,-20,-20,13,-14,34,19,1,3,-16,-1,17,5,38,42,7,23,-8,17,15,20,31
794,40,21,78,-15,66,-44,42,-55,16,-47,-6,-17,2,-31,-19,-36,6,-33,26,0,0,-17,-20,-22,12,-16,33,19,2,2,-15,-2,17,4,37,41,6,21,-8,15,15,20,32
795,40,21,76,-15,65,-43,41,-54,16,-47,-6,-17,1,-31,-19,-36,5,-33,25,0,0,-17,-21,-22,11,-16,32,19,1,2,-16,-2,16,4,37,41,5,21,-9,15,13,18,29
